utc_timestamp,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,interpolated_values
2015-10-15T07:00:00Z,2015-10-15T09:00:00+0200,0.023,9.294,0.810,43.680,27.000,13.300,59.170,0.319,0.012,
2015-10-15T08:00:00Z,2015-10-15T10:00:00+0200,0.023,9.294,0.826,43.680,27.743,13.927,59.211,0.344,0.012,
2015-10-15T09:00:00Z,2015-10-15T11:00:00+0200,0.023,9.294,0.852,43.729,28.230,14.490,59.476,0.344,0.012,
2015-10-15T10:00:00Z,2015-10-15T12:00:00+0200,0.023,9.294,0.870,43.987,28.530,15.030,60.110,0.376,0.012,
2015-10-15T11:00:00Z,2015-10-15T13:00:00+0200,0.023,9.294,0.887,44.600,28.660,15.320,61.040,0.376,0.012,
2015-10-15T12:00:00Z,2015-10-15T14:00:00+0200,0.023,9.294,0.913,44.979,29.160,15.830,61.880,0.397,0.012,
2015-10-15T13:00:00Z,2015-10-15T15:00:00+0200,0.024,9.294,0.928,45.544,29.515,16.295,62.886,0.413,0.012,
2015-10-15T14:00:00Z,2015-10-15T16:00:00+0200,0.946,9.295,0.956,45.743,30.682,17.350,64.000,0.413,0.015,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-15T15:00:00Z,2015-10-15T17:00:00+0200,0.949,9.296,0.971,46.055,31.035,17.640,64.615,0.446,0.016,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-15T16:00:00Z,2015-10-15T18:00:00+0200,0.949,9.296,0.995,46.250,31.405,18.100,65.056,0.446,0.016,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-15T17:00:00Z,2015-10-15T19:00:00+0200,0.949,9.296,1.015,46.279,31.520,18.110,65.211,0.479,0.016,
2015-10-15T18:00:00Z,2015-10-15T20:00:00+0200,0.949,9.296,1.035,46.279,31.763,18.110,65.211,0.479,0.016,
2015-10-15T19:00:00Z,2015-10-15T21:00:00+0200,0.949,9.296,1.060,46.279,32.628,18.695,65.211,0.512,0.016,
2015-10-15T20:00:00Z,2015-10-15T22:00:00+0200,0.949,9.296,1.076,46.279,33.225,19.040,65.211,0.513,0.016,
2015-10-15T21:00:00Z,2015-10-15T23:00:00+0200,0.949,9.296,1.102,46.279,33.900,19.485,65.211,0.527,0.016,
2015-10-15T22:00:00Z,2015-10-16T00:00:00+0200,0.949,9.296,1.117,46.279,34.580,19.930,65.211,0.547,0.016,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-15T23:00:00Z,2015-10-16T01:00:00+0200,0.949,9.296,1.144,46.279,35.204,20.370,65.211,0.547,0.016,
2015-10-16T00:00:00Z,2015-10-16T02:00:00+0200,0.949,9.296,1.161,46.279,35.690,20.640,65.211,0.579,0.016,
2015-10-16T01:00:00Z,2015-10-16T03:00:00+0200,0.949,9.296,1.180,46.279,36.235,21.090,65.211,0.579,0.016,
2015-10-16T02:00:00Z,2015-10-16T04:00:00+0200,0.949,9.296,1.204,46.279,36.857,21.545,65.211,0.612,0.016,
2015-10-16T03:00:00Z,2015-10-16T05:00:00+0200,0.949,9.296,1.220,46.279,37.975,22.530,65.211,0.612,0.016,
2015-10-16T04:00:00Z,2015-10-16T06:00:00+0200,0.949,9.296,1.248,46.279,38.447,22.855,65.211,0.625,0.016,
2015-10-16T05:00:00Z,2015-10-16T07:00:00+0200,0.949,9.296,1.263,46.279,39.067,23.330,65.211,0.644,0.016,
2015-10-16T06:00:00Z,2015-10-16T08:00:00+0200,0.949,9.296,1.289,46.279,39.735,23.765,65.211,0.644,0.016,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-16T07:00:00Z,2015-10-16T09:00:00+0200,0.949,9.296,1.307,46.279,40.325,24.060,65.211,0.678,0.016,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-16T08:00:00Z,2015-10-16T10:00:00+0200,0.949,9.296,1.325,46.279,40.860,24.510,65.260,0.678,0.016,
2015-10-16T09:00:00Z,2015-10-16T11:00:00+0200,0.949,9.296,1.350,46.279,41.350,24.960,65.396,0.710,0.016,
2015-10-16T10:00:00Z,2015-10-16T12:00:00+0200,0.949,9.296,1.364,46.370,41.560,25.265,65.700,0.710,0.016,
2015-10-16T11:00:00Z,2015-10-16T13:00:00+0200,0.949,9.296,1.392,46.446,41.880,25.680,66.025,0.721,0.016,
2015-10-16T12:00:00Z,2015-10-16T14:00:00+0200,0.951,10.148,1.407,46.790,43.110,26.660,67.465,0.742,0.017,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-16T13:00:00Z,2015-10-16T15:00:00+0200,0.955,11.898,1.432,47.029,43.675,27.075,69.560,0.742,0.019,
2015-10-16T14:00:00Z,2015-10-16T16:00:00+0200,0.956,12.045,1.450,47.745,43.930,27.430,70.760,0.776,0.019,
2015-10-16T15:00:00Z,2015-10-16T17:00:00+0200,0.956,12.045,1.471,48.490,44.133,27.845,71.875,0.776,0.019,
2015-10-16T16:00:00Z,2015-10-16T18:00:00+0200,0.956,12.045,1.493,48.680,44.340,28.130,72.350,0.810,0.019,
2015-10-16T17:00:00Z,2015-10-16T19:00:00+0200,0.958,13.116,1.508,48.680,45.820,28.575,72.556,0.810,0.020,
2015-10-16T18:00:00Z,2015-10-16T20:00:00+0200,0.961,14.312,1.535,48.680,47.500,28.925,72.631,0.841,0.022,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-16T19:00:00Z,2015-10-16T21:00:00+0200,0.961,14.312,1.551,48.680,48.150,29.275,72.631,0.845,0.022,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-16T20:00:00Z,2015-10-16T22:00:00+0200,0.961,14.312,1.573,48.680,48.903,29.715,72.631,0.873,0.022,
2015-10-16T21:00:00Z,2015-10-16T23:00:00+0200,0.961,14.312,1.596,48.680,49.535,30.085,72.631,0.891,0.022,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-16T22:00:00Z,2015-10-17T00:00:00+0200,0.961,14.312,1.615,48.680,50.140,30.405,72.631,0.891,0.022,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-16T23:00:00Z,2015-10-17T01:00:00+0200,0.961,14.312,1.639,48.680,50.857,30.840,72.631,0.925,0.022,
2015-10-17T00:00:00Z,2015-10-17T02:00:00+0200,0.961,14.312,1.653,48.680,51.430,31.270,72.631,0.925,0.022,
2015-10-17T01:00:00Z,2015-10-17T03:00:00+0200,0.961,14.312,1.681,48.680,52.667,32.320,72.631,0.959,0.022,
2015-10-17T02:00:00Z,2015-10-17T04:00:00+0200,0.961,14.312,1.697,48.680,53.107,32.625,72.631,0.959,0.022,
2015-10-17T03:00:00Z,2015-10-17T05:00:00+0200,0.961,14.312,1.720,48.680,53.723,33.120,72.631,0.979,0.022,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-17T04:00:00Z,2015-10-17T06:00:00+0200,0.961,14.312,1.738,48.680,54.287,33.465,72.631,0.993,0.022,
2015-10-17T05:00:00Z,2015-10-17T07:00:00+0200,0.961,14.312,1.754,48.680,54.905,33.995,72.631,0.993,0.022,
2015-10-17T06:00:00Z,2015-10-17T08:00:00+0200,0.961,14.312,1.779,48.680,55.605,34.520,72.631,1.027,0.022,
2015-10-17T07:00:00Z,2015-10-17T09:00:00+0200,0.961,14.312,1.794,48.680,56.047,34.840,72.631,1.027,0.022,
2015-10-17T08:00:00Z,2015-10-17T10:00:00+0200,0.961,14.312,1.821,48.695,56.660,35.315,72.790,1.062,0.022,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-17T09:00:00Z,2015-10-17T11:00:00+0200,0.961,14.312,1.837,48.890,57.570,36.440,73.365,1.063,0.022,
2015-10-17T10:00:00Z,2015-10-17T12:00:00+0200,0.961,14.312,1.862,49.455,57.690,36.735,74.266,1.084,0.022,
2015-10-17T11:00:00Z,2015-10-17T13:00:00+0200,0.961,14.312,1.885,49.931,58.295,37.175,75.186,1.106,0.022,
2015-10-17T12:00:00Z,2015-10-17T14:00:00+0200,0.961,14.312,1.905,50.520,58.870,37.420,76.415,1.106,0.022,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-17T13:00:00Z,2015-10-17T15:00:00+0200,0.962,14.838,1.929,51.170,59.620,38.095,77.700,1.146,0.022,
2015-10-17T14:00:00Z,2015-10-17T16:00:00+0200,0.967,16.609,1.945,51.170,61.140,38.815,79.045,1.146,0.024,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-17T15:00:00Z,2015-10-17T17:00:00+0200,0.968,17.157,1.972,51.470,61.750,39.260,79.925,1.184,0.025,
2015-10-17T16:00:00Z,2015-10-17T18:00:00+0200,0.968,17.157,1.986,51.486,61.997,39.540,80.121,1.184,0.025,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-17T17:00:00Z,2015-10-17T19:00:00+0200,0.968,17.157,2.014,51.489,62.460,39.930,80.270,1.208,0.025,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-17T18:00:00Z,2015-10-17T20:00:00+0200,0.968,17.157,2.029,51.489,63.013,40.230,80.279,1.221,0.025,
2015-10-17T19:00:00Z,2015-10-17T21:00:00+0200,0.968,17.157,2.055,51.489,63.762,40.660,80.279,1.224,0.025,
2015-10-17T20:00:00Z,2015-10-17T22:00:00+0200,0.968,17.157,2.071,51.489,64.400,40.915,80.279,1.262,0.025,
2015-10-17T21:00:00Z,2015-10-17T23:00:00+0200,0.968,17.157,2.095,51.489,65.095,41.350,80.279,1.262,0.025,
2015-10-17T22:00:00Z,2015-10-18T00:00:00+0200,0.968,17.157,2.112,51.489,65.693,41.610,80.279,1.299,0.025,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-17T23:00:00Z,2015-10-18T01:00:00+0200,0.968,17.157,2.135,51.489,66.240,42.035,80.279,1.299,0.025,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T00:00:00Z,2015-10-18T02:00:00+0200,0.968,17.157,2.154,51.489,66.720,42.445,80.279,1.318,0.025,
2015-10-18T01:00:00Z,2015-10-18T03:00:00+0200,0.968,17.157,2.173,51.489,68.030,43.520,80.279,1.334,0.025,
2015-10-18T02:00:00Z,2015-10-18T04:00:00+0200,0.968,17.157,2.197,51.489,68.463,43.820,80.279,1.334,0.025,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T03:00:00Z,2015-10-18T05:00:00+0200,0.968,17.157,2.212,51.489,68.935,44.090,80.279,1.369,0.025,
2015-10-18T04:00:00Z,2015-10-18T06:00:00+0200,0.968,17.157,2.239,51.489,69.470,44.530,80.279,1.369,0.025,
2015-10-18T05:00:00Z,2015-10-18T07:00:00+0200,0.968,17.157,2.254,51.489,70.077,44.975,80.279,1.401,0.025,
2015-10-18T06:00:00Z,2015-10-18T08:00:00+0200,0.968,17.157,2.280,51.489,70.470,45.235,80.279,1.403,0.025,
2015-10-18T07:00:00Z,2015-10-18T09:00:00+0200,0.968,17.157,2.295,51.489,71.060,45.680,80.279,1.407,0.025,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T08:00:00Z,2015-10-18T10:00:00+0200,0.968,17.157,2.319,51.495,71.490,46.100,80.371,1.437,0.025,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T09:00:00Z,2015-10-18T11:00:00+0200,0.968,17.157,2.337,51.545,71.890,46.380,80.610,1.437,0.025,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T10:00:00Z,2015-10-18T12:00:00+0200,1.349,17.157,2.356,51.640,72.463,46.815,81.051,1.472,0.026,
2015-10-18T11:00:00Z,2015-10-18T13:00:00+0200,1.848,17.157,2.378,51.672,74.170,48.100,81.440,1.472,0.028,
2015-10-18T12:00:00Z,2015-10-18T14:00:00+0200,1.848,17.157,2.395,51.830,74.372,48.390,81.854,1.492,0.028,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T13:00:00Z,2015-10-18T15:00:00+0200,1.850,18.087,2.420,51.899,75.437,48.650,82.586,1.508,0.029,
2015-10-18T14:00:00Z,2015-10-18T16:00:00+0200,1.854,19.878,2.435,51.939,76.983,49.760,84.490,1.512,0.031,
2015-10-18T15:00:00Z,2015-10-18T17:00:00+0200,1.859,21.455,2.462,52.370,77.635,50.040,86.335,1.543,0.033,
2015-10-18T16:00:00Z,2015-10-18T18:00:00+0200,1.863,23.241,2.477,52.370,79.276,50.380,86.925,1.543,0.035,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T17:00:00Z,2015-10-18T19:00:00+0200,1.867,24.931,2.502,52.370,81.280,50.715,87.216,1.578,0.037,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T18:00:00Z,2015-10-18T20:00:00+0200,1.869,25.687,2.517,52.370,82.976,51.040,87.240,1.578,0.038,
2015-10-18T19:00:00Z,2015-10-18T21:00:00+0200,1.869,25.688,2.540,52.370,84.359,52.215,87.240,1.617,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T20:00:00Z,2015-10-18T22:00:00+0200,1.869,25.688,2.559,52.370,85.300,52.605,87.240,1.617,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-18T21:00:00Z,2015-10-18T23:00:00+0200,1.869,25.688,2.580,52.370,85.850,52.860,87.240,1.655,0.038,
2015-10-18T22:00:00Z,2015-10-19T00:00:00+0200,1.869,25.688,2.601,52.370,86.505,53.290,87.240,1.655,0.038,
2015-10-18T23:00:00Z,2015-10-19T01:00:00+0200,1.869,25.688,2.618,52.370,86.927,53.540,87.240,1.691,0.038,
2015-10-19T00:00:00Z,2015-10-19T02:00:00+0200,1.869,25.688,2.643,52.370,87.500,53.975,87.240,1.692,0.038,
2015-10-19T01:00:00Z,2015-10-19T03:00:00+0200,1.869,25.688,2.658,52.370,88.018,54.325,87.240,1.717,0.038,
2015-10-19T02:00:00Z,2015-10-19T04:00:00+0200,1.869,25.688,2.684,52.370,88.505,54.665,87.240,1.728,0.038,
2015-10-19T03:00:00Z,2015-10-19T05:00:00+0200,1.869,25.688,2.699,52.370,89.030,55.100,87.240,1.738,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-19T04:00:00Z,2015-10-19T06:00:00+0200,1.869,25.688,2.725,52.370,89.527,55.365,87.240,1.763,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-19T05:00:00Z,2015-10-19T07:00:00+0200,1.869,25.688,2.740,52.370,90.055,55.790,87.240,1.763,0.038,
2015-10-19T06:00:00Z,2015-10-19T08:00:00+0200,1.869,25.688,2.764,52.370,90.797,56.225,87.240,1.797,0.038,
2015-10-19T07:00:00Z,2015-10-19T09:00:00+0200,1.869,25.688,2.789,52.370,92.687,57.730,87.240,1.797,0.038,
2015-10-19T08:00:00Z,2015-10-19T10:00:00+0200,1.869,25.688,2.820,52.370,93.164,58.045,87.306,1.831,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-19T09:00:00Z,2015-10-19T11:00:00+0200,1.869,25.688,2.850,52.795,93.380,58.495,88.060,1.831,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-19T10:00:00Z,2015-10-19T12:00:00+0200,1.869,25.688,2.871,54.765,93.430,58.755,90.415,1.856,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-19T11:00:00Z,2015-10-19T13:00:00+0200,1.869,25.688,2.904,58.041,93.458,59.175,94.176,1.865,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-19T12:00:00Z,2015-10-19T14:00:00+0200,1.869,25.688,2.931,59.741,93.530,59.420,96.445,1.880,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-19T13:00:00Z,2015-10-19T15:00:00+0200,1.869,25.688,2.954,64.938,93.534,59.670,102.225,1.901,0.038,
2015-10-19T14:00:00Z,2015-10-19T16:00:00+0200,1.869,25.688,2.991,66.354,93.570,59.920,103.980,1.901,0.038,
2015-10-19T15:00:00Z,2015-10-19T17:00:00+0200,1.869,25.688,3.013,67.010,93.790,60.350,105.035,1.936,0.038,
2015-10-19T16:00:00Z,2015-10-19T18:00:00+0200,1.869,25.689,3.040,69.047,93.810,60.600,107.460,1.936,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-19T17:00:00Z,2015-10-19T19:00:00+0200,1.869,25.689,3.070,69.970,94.160,60.855,108.685,1.972,0.038,
2015-10-19T18:00:00Z,2015-10-19T20:00:00+0200,1.869,25.689,3.090,69.970,95.870,61.825,108.760,1.976,0.038,
2015-10-19T19:00:00Z,2015-10-19T21:00:00+0200,1.869,25.689,3.121,69.970,96.216,61.855,108.760,1.995,0.038,
2015-10-19T20:00:00Z,2015-10-19T22:00:00+0200,1.869,25.689,3.142,69.970,96.535,61.860,108.760,2.012,0.038,
2015-10-19T21:00:00Z,2015-10-19T23:00:00+0200,1.869,25.689,3.164,69.970,96.978,61.870,108.760,2.016,0.038,
2015-10-19T22:00:00Z,2015-10-20T00:00:00+0200,1.869,25.689,3.189,69.970,97.330,61.870,108.760,2.047,0.038,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-19T23:00:00Z,2015-10-20T01:00:00+0200,1.869,25.689,3.207,69.970,97.495,61.880,108.760,2.047,0.038,
2015-10-20T00:00:00Z,2015-10-20T02:00:00+0200,1.869,25.689,3.234,69.970,97.695,61.880,108.760,2.080,0.038,
2015-10-20T01:00:00Z,2015-10-20T03:00:00+0200,1.869,25.689,3.250,69.970,97.825,61.890,108.760,2.080,0.038,
2015-10-20T02:00:00Z,2015-10-20T04:00:00+0200,1.869,25.689,3.277,69.970,97.995,61.900,108.760,2.101,0.038,
2015-10-20T03:00:00Z,2015-10-20T05:00:00+0200,1.869,25.689,3.292,69.970,98.145,61.900,108.760,2.113,0.038,
2015-10-20T04:00:00Z,2015-10-20T06:00:00+0200,1.869,25.689,3.318,69.970,98.292,61.910,108.760,2.113,0.038,
2015-10-20T05:00:00Z,2015-10-20T07:00:00+0200,1.869,25.689,3.335,69.970,98.477,61.910,108.760,2.146,0.038,
2015-10-20T06:00:00Z,2015-10-20T08:00:00+0200,1.869,25.689,3.356,69.970,98.625,61.920,108.760,2.146,0.038,
2015-10-20T07:00:00Z,2015-10-20T09:00:00+0200,1.869,25.778,3.376,69.970,99.100,61.950,108.760,2.176,0.038,
2015-10-20T08:00:00Z,2015-10-20T10:00:00+0200,1.873,27.551,3.395,69.970,100.800,62.020,109.021,2.176,0.040,
2015-10-20T09:00:00Z,2015-10-20T11:00:00+0200,1.877,29.302,3.418,69.970,103.190,63.280,109.780,2.184,0.043,
2015-10-20T10:00:00Z,2015-10-20T12:00:00+0200,1.880,30.236,3.433,70.719,103.270,63.625,111.880,2.207,0.043,
2015-10-20T11:00:00Z,2015-10-20T13:00:00+0200,1.880,30.420,3.459,72.209,103.290,64.095,114.320,2.208,0.043,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-20T12:00:00Z,2015-10-20T14:00:00+0200,1.880,30.421,3.474,76.770,103.290,64.350,119.340,2.240,0.043,
2015-10-20T13:00:00Z,2015-10-20T15:00:00+0200,1.914,30.422,3.502,82.859,103.290,64.770,126.235,2.240,0.043,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-20T14:00:00Z,2015-10-20T16:00:00+0200,2.756,30.422,3.516,88.290,103.290,65.020,132.961,2.273,0.046,
2015-10-20T15:00:00Z,2015-10-20T17:00:00+0200,2.758,30.423,3.542,93.725,103.290,65.275,138.801,2.275,0.046,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-20T16:00:00Z,2015-10-20T18:00:00+0200,2.758,30.423,3.558,97.603,103.290,65.480,143.194,2.291,0.046,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-20T17:00:00Z,2015-10-20T19:00:00+0200,2.758,30.423,3.580,98.946,103.290,65.540,144.750,2.311,0.046,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-20T18:00:00Z,2015-10-20T20:00:00+0200,2.760,31.334,3.600,98.960,104.360,65.540,144.791,2.311,0.047,
2015-10-20T19:00:00Z,2015-10-20T21:00:00+0200,2.760,31.334,3.619,98.960,104.593,65.550,144.791,2.360,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-20T20:00:00Z,2015-10-20T22:00:00+0200,2.760,31.334,3.642,98.960,104.871,65.550,144.791,2.361,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-20T21:00:00Z,2015-10-20T23:00:00+0200,2.760,31.334,3.659,98.960,105.200,65.560,144.791,2.395,0.047,
2015-10-20T22:00:00Z,2015-10-21T00:00:00+0200,2.760,31.334,3.685,98.960,105.422,65.570,144.791,2.396,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-20T23:00:00Z,2015-10-21T01:00:00+0200,2.760,31.334,3.699,98.960,105.607,65.570,144.791,2.417,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T00:00:00Z,2015-10-21T02:00:00+0200,2.760,31.334,3.725,98.960,105.766,65.580,144.791,2.430,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T01:00:00Z,2015-10-21T03:00:00+0200,2.760,31.334,3.740,98.960,105.907,65.580,144.791,2.431,0.047,
2015-10-21T02:00:00Z,2015-10-21T04:00:00+0200,2.760,31.334,3.766,98.960,106.083,65.590,144.791,2.463,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T03:00:00Z,2015-10-21T05:00:00+0200,2.760,31.334,3.782,98.960,106.223,65.600,144.791,2.463,0.047,
2015-10-21T04:00:00Z,2015-10-21T06:00:00+0200,2.760,31.334,3.805,98.960,106.395,65.600,144.791,2.496,0.047,
2015-10-21T05:00:00Z,2015-10-21T07:00:00+0200,2.760,31.334,3.822,98.960,106.530,65.610,144.791,2.496,0.047,
2015-10-21T06:00:00Z,2015-10-21T08:00:00+0200,2.760,31.334,3.843,98.960,106.845,65.610,144.791,2.516,0.047,
2015-10-21T07:00:00Z,2015-10-21T09:00:00+0200,2.760,31.334,3.863,98.960,107.095,65.620,144.791,2.528,0.047,
2015-10-21T08:00:00Z,2015-10-21T10:00:00+0200,2.760,31.334,3.882,99.032,107.160,65.625,144.971,2.528,0.047,
2015-10-21T09:00:00Z,2015-10-21T11:00:00+0200,2.760,31.334,3.905,99.210,107.682,66.305,145.450,2.560,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T10:00:00Z,2015-10-21T12:00:00+0200,2.760,31.334,3.919,99.819,107.860,66.585,146.410,2.560,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T11:00:00Z,2015-10-21T13:00:00+0200,2.760,31.334,3.946,100.505,108.180,66.995,147.570,2.597,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T12:00:00Z,2015-10-21T14:00:00+0200,2.760,31.334,3.961,101.399,108.559,67.815,149.235,2.597,0.047,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T13:00:00Z,2015-10-21T15:00:00+0200,2.760,31.334,3.988,103.010,108.580,68.075,151.421,2.620,0.051,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T14:00:00Z,2015-10-21T16:00:00+0200,2.762,31.335,4.002,103.918,108.800,68.320,153.140,2.630,0.682,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T15:00:00Z,2015-10-21T17:00:00+0200,2.762,31.335,4.029,105.147,108.800,68.570,154.905,2.635,0.771,
2015-10-21T16:00:00Z,2015-10-21T18:00:00+0200,2.762,31.335,4.043,106.959,108.810,68.815,157.280,2.663,0.802,
2015-10-21T17:00:00Z,2015-10-21T19:00:00+0200,2.762,31.335,4.068,108.050,108.815,68.825,158.675,2.663,0.802,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T18:00:00Z,2015-10-21T20:00:00+0200,2.762,31.335,4.083,108.050,109.060,68.830,158.730,2.696,0.802,
2015-10-21T19:00:00Z,2015-10-21T21:00:00+0200,2.762,31.335,4.106,108.050,109.353,68.840,158.730,2.696,0.802,
2015-10-21T20:00:00Z,2015-10-21T22:00:00+0200,2.762,31.335,4.125,108.050,109.720,68.840,158.730,2.729,0.802,
2015-10-21T21:00:00Z,2015-10-21T23:00:00+0200,2.762,31.335,4.145,108.050,110.665,69.455,158.730,2.729,0.802,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-21T22:00:00Z,2015-10-22T00:00:00+0200,2.762,31.335,4.166,108.050,111.606,70.015,158.730,2.752,0.802,
2015-10-21T23:00:00Z,2015-10-22T01:00:00+0200,2.762,31.335,4.181,108.050,112.392,70.650,158.730,2.762,0.802,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-22T00:00:00Z,2015-10-22T02:00:00+0200,2.762,31.335,4.208,108.050,113.136,71.150,158.730,2.764,0.802,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-22T01:00:00Z,2015-10-22T03:00:00+0200,2.762,31.335,4.222,108.050,113.653,71.595,158.730,2.794,0.802,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-22T02:00:00Z,2015-10-22T04:00:00+0200,2.762,31.335,4.248,108.050,114.253,72.055,158.730,2.794,0.802,
2015-10-22T03:00:00Z,2015-10-22T05:00:00+0200,2.762,31.335,4.263,108.050,114.887,72.530,158.730,2.827,0.802,
2015-10-22T04:00:00Z,2015-10-22T06:00:00+0200,2.762,31.335,4.287,108.050,115.500,73.000,158.730,2.827,0.802,
2015-10-22T05:00:00Z,2015-10-22T07:00:00+0200,2.762,31.335,4.304,108.050,116.120,73.470,158.730,2.846,0.802,
2015-10-22T06:00:00Z,2015-10-22T08:00:00+0200,2.762,31.335,4.325,108.050,116.815,73.933,158.730,2.859,0.802,
2015-10-22T07:00:00Z,2015-10-22T09:00:00+0200,2.762,31.335,4.344,108.050,117.530,74.370,158.730,2.861,0.802,
2015-10-22T08:00:00Z,2015-10-22T10:00:00+0200,2.762,31.335,4.363,108.087,117.860,74.620,158.886,2.891,0.802,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-22T09:00:00Z,2015-10-22T11:00:00+0200,2.762,31.335,4.386,108.530,118.405,75.685,160.006,2.891,0.802,
2015-10-22T10:00:00Z,2015-10-22T12:00:00+0200,2.762,31.335,4.401,110.252,118.410,75.860,161.995,2.923,0.802,
2015-10-22T11:00:00Z,2015-10-22T13:00:00+0200,2.762,31.335,4.427,113.192,118.410,76.220,165.596,2.923,0.802,
2015-10-22T12:00:00Z,2015-10-22T14:00:00+0200,2.762,31.335,4.441,117.210,118.420,76.470,171.006,2.953,0.802,
2015-10-22T13:00:00Z,2015-10-22T15:00:00+0200,2.762,31.507,4.467,119.872,118.420,76.720,174.285,2.964,0.802,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
2015-10-22T14:00:00Z,2015-10-22T16:00:00+0200,2.766,33.241,4.482,120.199,118.554,76.870,176.455,2.978,0.804,DE_KN_residential4_grid_export | DE_KN_residential4_grid_import
